YEAR,VALUE,COUNTRY,HS CODE
2015,$1536393,Pakistan,9803100000--MILITARY WEARING APPAREL OF ALL TYPES & MATERIALS
2015,$1539036,Nigeria,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,$1545118,Jordan,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2015,$1548650,Turkey,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2015,$1550309,Germany,9301903000--MILITARY RIFLES
2015,$1555701,Romania,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2015,$1559839,Republic of South Africa,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2015,$1563646,Luxembourg,9306900060--PARTS FOR GUIDED MISSILES
2015,$1564651,Colombia,"8411214050--TURBOPRPELLR A/C TBN, EX CIVIL, POWR NT OV 1100 KW"
2015,$1565978,Belgium,9305913010--PTS & ACC MILITARY ARTILLERY WEAPONS OF 9301.10
2015,$1567740,Portugal,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2015,$1570843,Republic of South Africa,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2015,$1571465,Thailand,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2015,$1575009,Greece,9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2015,$1594227,Malaysia,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2015,$1597185,Australia,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,$1602890,Chile,"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2015,$1613565,Kuwait,"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2015,$1614421,Ecuador,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2015,$1616109,Sweden,8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,$1632414,Taiwan,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2015,$1640876,Brazil,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2015,$1654134,Kuwait,9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2015,$1657295,Italy,"8411814050--GAS TURBINE A/C TBN EXC CIVIL, 5000 KW AND UNDER"
2015,$1658860,Finland,9306900060--PARTS FOR GUIDED MISSILES
2015,$1661910,Pakistan,9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2015,$1663197,Ethiopia,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,$1665600,United Kingdom,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2015,$1666875,Turkey,9305911000--PARTS AND ACCESS FOR MILITARY RIFLES
2015,$1666945,Kuwait,9803100000--MILITARY WEARING APPAREL OF ALL TYPES & MATERIALS
2015,$1674476,Cameroon,9803100000--MILITARY WEARING APPAREL OF ALL TYPES & MATERIALS
2015,$1688640,Brazil,"8906100000--WARSHIPS (INCL SUBMARINES, TROOPSHIPS ETC.)"
2015,$1694575,Brazil,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,$1699186,Australia,9306210000--SHOTGUN CARTRIDGES AND PARTS THEREOF
2015,$1700007,Curacao,. DEFENSE (END USE 50000-90)
2015,$1704983,France,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2015,$1734148,Luxembourg,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2015,$1745431,Argentina,"8710000090--PARTS OF ARMORED FIGHTING VEHICLES,MOTORIZED"
2015,$1753984,Taiwan,"8411124050--TURBOJET A/C TURBINES EX  CIVIL, THRUST OVER 25"
2015,$1754171,Italy,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,$1761325,Panama,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,$1762154,Italy,9803100000--MILITARY WEARING APPAREL OF ALL TYPES & MATERIALS
2015,$1767236,Germany,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2015,$1770000,Qatar,9306900060--PARTS FOR GUIDED MISSILES
2015,$1773624,Netherlands,"9301200000--ROCKET LAUNCHERS & SIMILAR PROJECTORS, MILITARY"
2015,$1790933,Australia,9306304160--CARTRIDGES NOT CONTAINING A PROJECTILE & NT EMPTY
2015,$1795650,Peru,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,$1803791,Indonesia,"9301909030--MACHINE GUNS, MILITARY"
2015,$1808898,Hong Kong,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2015,$1808989,Mexico,"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2015,$1812180,Australia,"9301200000--ROCKET LAUNCHERS & SIMILAR PROJECTORS, MILITARY"
2015,$1830858,Mexico,"8411214050--TURBOPRPELLR A/C TBN, EX CIVIL, POWR NT OV 1100 KW"
2015,$1834216,United Arab Emirates,"8411824050--GAS TURBINE A/C TBN EXC CIVIL, OVER 5000 KW"
2015,$1839224,Bahamas,. DEFENSE (END USE 50000-90)
2015,$1842387,Ireland,. DEFENSE (END USE 50000-90)
2015,$1845280,Canada,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2015,$1848204,Spain,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2015,$1850682,Italy,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2015,$1853538,New Zealand,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2015,$1858845,Colombia,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2015,$1867957,Colombia,8407100090--SPK-IGN REC OR ROT INT COM PST TYP A/C ENG EXC CIV
2015,$1871482,Turkey,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,$1882721,Taiwan,"8411814050--GAS TURBINE A/C TBN EXC CIVIL, 5000 KW AND UNDER"
2015,$1888163,Brazil,"8411814050--GAS TURBINE A/C TBN EXC CIVIL, 5000 KW AND UNDER"
2015,$1898717,Sweden,9305911000--PARTS AND ACCESS FOR MILITARY RIFLES
2015,$1908655,Cameroon,. DEFENSE (END USE 50000-90)
2015,$1909389,Chile,8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,$1909948,Mexico,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2015,$1912867,Dominican Republic,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,$1914282,Latvia,. DEFENSE (END USE 50000-90)
2015,$1917942,Chile,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2015,$1918631,Denmark,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2015,$1926991,Austria,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2015,$1931003,Afghanistan,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2015,$1932021,United Kingdom,8805210000--AIR COMBAT SIMULATORS  AND PARTS THEREOF
2015,$1970880,Singapore,9803100000--MILITARY WEARING APPAREL OF ALL TYPES & MATERIALS
2015,$1979000,Luxembourg,"8411224050--TURBOPROPELLER A/C TBN EXCEPT CIVIL, OV 1100 KW"
2015,$1983590,Brazil,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2015,$1996507,Lebanon,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,$1998011,Poland,8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,$1998732,Brazil,8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,$2000734,Bulgaria,. DEFENSE (END USE 50000-90)
2015,$2001830,Spain,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,$2006181,Bangladesh,. DEFENSE (END USE 50000-90)
2015,$2008587,Argentina,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,$2012496,United Arab Emirates,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2015,$2019663,Netherlands,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,$2020750,France,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2015,$2025985,United Arab Emirates,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2015,$2032938,Czech Republic,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2015,$2044431,Trinidad and Tobago,. DEFENSE (END USE 50000-90)
2015,$2059809,Egypt,8710000030--TRACKED (INCLUDING HALF-TRACKED) VEHICLES
2015,$2063793,Brazil,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2015,$2064174,Finland,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,$2068836,Singapore,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2015,$2071045,Australia,8805210000--AIR COMBAT SIMULATORS  AND PARTS THEREOF
2015,$2072084,Singapore,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,$2074433,. WORLD,9306304140--EMPTY CARTRIDGES SHELLS FOR RIFLES OR PISTOLS
2015,$2076986,Honduras,"9301909030--MACHINE GUNS, MILITARY"
2015,$2100036,Sweden,"9301100080--ARTILLERY WEAPONS, MILITARY, EXC SELF-PROPELLED"
2015,$2118000,Nigeria,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2015,$2119199,Philippines,"9301909030--MACHINE GUNS, MILITARY"
2015,$2128700,Kuwait,9306304110--CARTRIDGES FOR RIFLE OR PISTOLS .22 CALIBER
2015,$2154647,Israel,9301903000--MILITARY RIFLES
2015,$2159970,Australia,9305911000--PARTS AND ACCESS FOR MILITARY RIFLES
2015,$2161581,Indonesia,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2015,$2163744,Venezuela,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2015,$2166275,Kuwait,8407100090--SPK-IGN REC OR ROT INT COM PST TYP A/C ENG EXC CIV
2015,$2176098,Germany,"9301200000--ROCKET LAUNCHERS & SIMILAR PROJECTORS, MILITARY"
2015,$2193763,Cyprus,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,$2207228,Iraq,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2015,$2208210,Norway,"8411114050--TURBOJET A/C TURBINES EXC CIVIL, THRUST LE 25 KN"
2015,$2209707,Belgium,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2015,$2210106,Spain,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2015,$2213450,Poland,"8710000090--PARTS OF ARMORED FIGHTING VEHICLES,MOTORIZED"
2015,$2222385,Thailand,8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,$2229016,Australia,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2015,$2235352,Italy,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2015,$2235800,Hungary,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2015,$2245643,Nigeria,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,$2249528,United Kingdom,"8710000090--PARTS OF ARMORED FIGHTING VEHICLES,MOTORIZED"
2015,$2255771,United Kingdom,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2015,$2274665,Iraq,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2015,$2285437,Belgium,9306900060--PARTS FOR GUIDED MISSILES
2015,$2304193,Australia,"9306304150--EMPTY CARTRIDGES SHELLS, NESOI"
2015,$2316763,Italy,9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2015,$2317886,Australia,8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,$2340000,Taiwan,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2015,$2343533,Sweden,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2015,$2360214,Philippines,"9306308000--PARTS OF CARATRIDGES, NESOI"
2015,$2368647,Switzerland,"8710000090--PARTS OF ARMORED FIGHTING VEHICLES,MOTORIZED"
2015,$2397276,Haiti,. DEFENSE (END USE 50000-90)
2015,$2399134,Korea,"8411214050--TURBOPRPELLR A/C TBN, EX CIVIL, POWR NT OV 1100 KW"
2015,$2427269,Russia,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2015,$2435530,Italy,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,$2440016,Korea,9305913010--PTS & ACC MILITARY ARTILLERY WEAPONS OF 9301.10
2015,$2453277,Ghana,. DEFENSE (END USE 50000-90)
2015,$2475170,Bahrain,"8411814050--GAS TURBINE A/C TBN EXC CIVIL, 5000 KW AND UNDER"
2015,$2475892,Taiwan,"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2015,$2492665,United Arab Emirates,9306304110--CARTRIDGES FOR RIFLE OR PISTOLS .22 CALIBER
2015,$2494778,Sri Lanka (Ceylon),"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,$2536914,Sweden,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2015,$2538924,Guatemala,. DEFENSE (END USE 50000-90)
2015,$2541810,Egypt,9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2015,$2550929,Singapore,"8710000090--PARTS OF ARMORED FIGHTING VEHICLES,MOTORIZED"
2015,$2556000,Kuwait,"8411214050--TURBOPRPELLR A/C TBN, EX CIVIL, POWR NT OV 1100 KW"
2015,$2561476,Israel,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2015,$2565405,Costa Rica,. DEFENSE (END USE 50000-90)
2015,$2578698,Sri Lanka (Ceylon),. DEFENSE (END USE 50000-90)
2015,$2582550,Turkey,9301903000--MILITARY RIFLES
2015,$2593047,Kenya,. DEFENSE (END USE 50000-90)
2015,$2601475,El Salvador,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,$2627149,Singapore,9305911000--PARTS AND ACCESS FOR MILITARY RIFLES
2015,$2643215,Taiwan,8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,$2647412,Tunisia,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,$2697294,Mexico,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2015,$2719720,Portugal,8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,$2735987,Saudi Arabia,8407100090--SPK-IGN REC OR ROT INT COM PST TYP A/C ENG EXC CIV
2015,$2775000,Spain,"9301200000--ROCKET LAUNCHERS & SIMILAR PROJECTORS, MILITARY"
2015,$2786988,Bolivia,. DEFENSE (END USE 50000-90)
2015,$2793949,Colombia,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,$2844047,Brazil,"8411917050--PARTS OF TURBOJET & TURBOPROPELLR A/C ENG,EX CIVIL"
2015,$2868285,China,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2015,$2872126,Uganda,. DEFENSE (END USE 50000-90)
2015,$2874933,Canada,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2015,$2876548,Netherlands,"9301909090--MILITARY WEAPONS, EXC ARMS OF HEADING 9307, NESOI"
2015,$2879732,United Kingdom,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2015,$2880346,Hong Kong,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,$2885138,Romania,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,$2913712,Egypt,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,$2925050,India,"8411214050--TURBOPRPELLR A/C TBN, EX CIVIL, POWR NT OV 1100 KW"
2015,$2936355,Singapore,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2015,$2968864,United Kingdom,"8411814050--GAS TURBINE A/C TBN EXC CIVIL, 5000 KW AND UNDER"
2015,$3000000,Greece,"8411214050--TURBOPRPELLR A/C TBN, EX CIVIL, POWR NT OV 1100 KW"
2015,$3008700,Germany,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2015,$3024673,Egypt,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2015,$3033943,Chile,"8710000090--PARTS OF ARMORED FIGHTING VEHICLES,MOTORIZED"
2015,$3043227,Lebanon,9306304160--CARTRIDGES NOT CONTAINING A PROJECTILE & NT EMPTY
2015,$3043313,India,8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,$3048462,Bahrain,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2015,$3058284,Dominican Republic,. DEFENSE (END USE 50000-90)
2015,$3073719,Denmark,8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,$3076201,Thailand,9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2015,$3079088,Poland,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,$3080160,Turkey,9803100000--MILITARY WEARING APPAREL OF ALL TYPES & MATERIALS
2015,$3089074,Australia,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2015,$3096436,Republic of South Africa,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,$3100000,Turkey,9306900060--PARTS FOR GUIDED MISSILES
2015,$3113252,Iraq,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,$3133248,Thailand,"8710000090--PARTS OF ARMORED FIGHTING VEHICLES,MOTORIZED"
2015,$3147148,Israel,9306304160--CARTRIDGES NOT CONTAINING A PROJECTILE & NT EMPTY
2015,$3202175,Oman,"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2015,$3203228,Colombia,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2015,$3205617,Japan,9306304160--CARTRIDGES NOT CONTAINING A PROJECTILE & NT EMPTY
2015,$3208578,Jamaica,. DEFENSE (END USE 50000-90)
2015,$3220783,Saudi Arabia,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2015,$3223206,Israel,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2015,$3223707,Luxembourg,"8411917050--PARTS OF TURBOJET & TURBOPROPELLR A/C ENG,EX CIVIL"
2015,$3227092,Oman,8805210000--AIR COMBAT SIMULATORS  AND PARTS THEREOF
2015,$3243658,Sweden,9305913010--PTS & ACC MILITARY ARTILLERY WEAPONS OF 9301.10
2015,$3244821,United Kingdom,"9306308000--PARTS OF CARATRIDGES, NESOI"
2015,$3253165,Canada,"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2015,$3259164,France,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,$3261302,Norway,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,$3321147,Ethiopia,. DEFENSE (END USE 50000-90)
2015,$3329000,Republic of South Africa,"8411917050--PARTS OF TURBOJET & TURBOPROPELLR A/C ENG,EX CIVIL"
2015,$3351000,France,9306900020--GUIDED MISSLES
2015,$3367249,Japan,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2015,$3428119,Cyprus,. DEFENSE (END USE 50000-90)
2015,$3429299,Colombia,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2015,$3437330,Republic of South Africa,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2015,$3442773,Thailand,9306900020--GUIDED MISSLES
2015,$3450456,Norway,"9301909030--MACHINE GUNS, MILITARY"
2015,$3479160,Kuwait,9301903000--MILITARY RIFLES
2015,$3485116,Jordan,9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2015,$3490230,Luxembourg,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,$3516637,France,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2015,$3522794,Oman,"8411917050--PARTS OF TURBOJET & TURBOPROPELLR A/C ENG,EX CIVIL"
2015,$3545677,Netherlands,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2015,$3551377,France,8805210000--AIR COMBAT SIMULATORS  AND PARTS THEREOF
2015,$3560000,Denmark,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2015,$3560692,Norway,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2015,$3565174,Qatar,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,$3568385,Denmark,"9306308000--PARTS OF CARATRIDGES, NESOI"
2015,$3584504,Australia,9306304110--CARTRIDGES FOR RIFLE OR PISTOLS .22 CALIBER
2015,$3592170,Japan,"8411814050--GAS TURBINE A/C TBN EXC CIVIL, 5000 KW AND UNDER"
2015,$3598701,Germany,"8411214050--TURBOPRPELLR A/C TBN, EX CIVIL, POWR NT OV 1100 KW"
2015,$3599959,Kuwait,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2015,$3622727,Norway,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2015,$3663338,Oman,"9301909030--MACHINE GUNS, MILITARY"
2015,$3664775,Canada,"9301200000--ROCKET LAUNCHERS & SIMILAR PROJECTORS, MILITARY"
2015,$3726921,Egypt,"9301909030--MACHINE GUNS, MILITARY"
2015,$3734302,Algeria,"8411224050--TURBOPROPELLER A/C TBN EXCEPT CIVIL, OV 1100 KW"
2015,$3737631,United Arab Emirates,9305913010--PTS & ACC MILITARY ARTILLERY WEAPONS OF 9301.10
2015,$3744213,Norway,9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2015,$3759488,Spain,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2015,$3822605,Australia,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,$3833265,Singapore,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2015,$3842420,Egypt,9306290000--PTS FOR SHOTGUN CARTRIDGES AND AIR GUN PELLETS
2015,$3851895,Italy,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2015,$3868286,Netherlands,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2015,$3879485,Malaysia,"9306900080--PARTS FOR BOMBS, GRENADES, & SIML MUNITIONS OF WAR"
2015,$3885131,United Kingdom,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2015,$3909882,Greece,9306900060--PARTS FOR GUIDED MISSILES
2015,$3933856,Ecuador,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,$3993369,Germany,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2015,$4036473,Netherlands,"8411917050--PARTS OF TURBOJET & TURBOPROPELLR A/C ENG,EX CIVIL"
2015,$4052365,Colombia,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2015,$4054193,Bahrain,"8710000090--PARTS OF ARMORED FIGHTING VEHICLES,MOTORIZED"
2015,$4064894,Taiwan,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2015,$4105453,Oman,"9306900080--PARTS FOR BOMBS, GRENADES, & SIML MUNITIONS OF WAR"
2015,$4110786,Israel,"9306304150--EMPTY CARTRIDGES SHELLS, NESOI"
2015,$4119766,Israel,"9301100080--ARTILLERY WEAPONS, MILITARY, EXC SELF-PROPELLED"
2015,$4143277,Germany,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,$4145676,France,"9301200000--ROCKET LAUNCHERS & SIMILAR PROJECTORS, MILITARY"
2015,$4149556,Canada,9301906000--MILITARY SHOTGUNS
2015,$4156093,Jordan,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,$4229486,Sweden,9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2015,$4275781,Korea,"9301909030--MACHINE GUNS, MILITARY"
2015,$4280083,Indonesia,9301903000--MILITARY RIFLES
2015,$4344571,Mexico,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2015,$4361374,Djibouti,. DEFENSE (END USE 50000-90)
2015,$4375268,Colombia,"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2015,$4386144,Germany,"9306900080--PARTS FOR BOMBS, GRENADES, & SIML MUNITIONS OF WAR"
2015,$4395971,Israel,"9301200000--ROCKET LAUNCHERS & SIMILAR PROJECTORS, MILITARY"
2015,$4397885,Spain,9306900060--PARTS FOR GUIDED MISSILES
2015,$4448353,Italy,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2015,$4456770,Italy,"9306308000--PARTS OF CARATRIDGES, NESOI"
2015,$4471169,Korea,8805210000--AIR COMBAT SIMULATORS  AND PARTS THEREOF
2015,$4471949,Netherlands,"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2015,$4519230,Italy,"8411214050--TURBOPRPELLR A/C TBN, EX CIVIL, POWR NT OV 1100 KW"
2015,$4525798,Finland,9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2015,$4531949,Ukraine,. DEFENSE (END USE 50000-90)
2015,$4568968,Israel,9305913010--PTS & ACC MILITARY ARTILLERY WEAPONS OF 9301.10
